latitude,longitude,distance_from_last_marker,mile_marker_number
37.69320962,-79.27249406,1,817
37.70483521,-79.26760986,1,818
37.71627049,-79.26274574,1,819
37.72302913,-79.2526059,1,820
37.72693453,-79.24404713,1,821
37.73202599,-79.23278241,1,822
37.7399671,-79.22295242,1,823
37.74810259,-79.21380633,1,824
37.75103119,-79.20622362,1,825
37.75693828,-79.19402569,1,826
37.76508339,-79.19192584,1,827
37.77348785,-79.18347521,1,828
37.78394698,-79.17830593,1,829
37.79105513,-79.17239353,1,830
37.79964733,-79.16825955,1,831
37.80497597,-79.1612074,1,832
37.81258648,-79.15391395,1,833
37.81919577,-79.15578082,1,834
37.822946,-79.14311574,1,835
37.82658831,-79.13378939,1,836
37.82959784,-79.1213224,1,837
37.8292552,-79.10620699,1,838
37.82552233,-79.0933264,1,839
37.82542446,-79.08167043,1,840
37.81887412,-79.07058918,1,841
37.82154024,-79.05498257,1,842
37.82550199,-79.04326245,1,843
37.82815128,-79.03608492,1,844
37.83483325,-79.03054384,1,845
37.83933406,-79.02104882,1,846
37.85054207,-79.01658925,1,847
37.85396916,-79.00624665,1,848
37.85034624,-78.99845545,1,849
37.84514933,-78.99563286,1,850
37.85430283,-78.98731681,1,851
37.86097729,-78.98488072,1,852
37.86651276,-78.99602645,1,853
37.87747478,-78.99185471,1,854
37.88805608,-78.994043,1,855
37.89764377,-78.98766329,1,856
37.90885013,-78.97842574,1,857
37.91962604,-78.97002611,1,858
37.93016093,-78.96256499,1,859
37.93913722,-78.95028071,1,860
37.94311293,-78.9381964,1,861
37.94012443,-78.9254695,1,862
37.94624558,-78.91213016,1,863
37.94819137,-78.89914516,1,864
37.95819886,-78.90206542,1,865
37.9591741,-78.89500225,1,866
37.96091034,-78.89040956,1,867
37.96658618,-78.89515647,1,868
37.97689999,-78.88564022,1,869
37.98277836,-78.88458504,1,870
37.98640021,-78.87874645,1,871
37.99426791,-78.88001541,1,872
38.00612153,-78.87655171,1,873
38.01596377,-78.87180364,1,874
38.02487799,-78.86067531,1,875
38.03574328,-78.85695564,1,876
38.04436639,-78.84513311,1,877
38.05322736,-78.83303734,1,878
38.06014509,-78.82095948,1,879
38.06405297,-78.80582575,1,880
38.07218373,-78.79339648,1,881
38.07783889,-78.79282439,1,882
38.08369841,-78.78000688,1,883
38.09402001,-78.78009661,1,884
38.1052176,-78.77866219,1,885
38.11386769,-78.78356493,1,886
38.12207627,-78.78779162,1,887
38.13083487,-78.77994713,1,888
38.14060089,-78.77581585,1,889
38.15356012,-78.77408075,1,890
38.16476591,-78.77260542,1,891
38.17372113,-78.76917692,1,892
38.1808905,-78.76257925,1,893
38.19132185,-78.75653267,1,894
38.19998695,-78.75174279,1,895
38.21104416,-78.74665177,1,896
38.22003048,-78.73938781,1,897
38.22855416,-78.72782938,1,898
38.23667753,-78.71452046,1,899
38.24551077,-78.70601132,1,900
38.24836512,-78.69063863,1,901
38.25463066,-78.67818892,1,902
38.24329824,-78.67212023,1,903
38.25267469,-78.663083,1,904
38.26057826,-78.65476065,1,905
38.2669749,-78.654488,1,906
38.27301184,-78.6620446,1,907
38.28420453,-78.65871252,1,908
38.29543014,-78.65103247,1,909
38.29065144,-78.63861077,1,910
38.29772648,-78.63209446,1,911
38.30136426,-78.61816672,1,912
38.30612778,-78.60997521,1,913
38.31440115,-78.60104276,1,914
38.32097779,-78.5922285,1,915
38.32270708,-78.58213527,1,916
38.32759786,-78.57009821,1,917
38.33255665,-78.55667271,1,918
38.33743755,-78.54669657,1,919
38.34505955,-78.55264386,1,920
38.35538508,-78.54802917,1,921
38.36514819,-78.5406164,1,922
38.3670418,-78.52749782,1,923
38.37906951,-78.52218685,1,924
38.38521426,-78.51191323,1,925
38.39357173,-78.5039513,1,926
38.40387906,-78.4956432,1,927
38.4131145,-78.48708498,1,928
38.42625877,-78.48323777,1,929
38.4379145,-78.47687264,1,930
38.44735452,-78.46741312,1,931
38.45425554,-78.46378382,1,932
38.46545143,-78.45631749,1,933
38.47690816,-78.45199259,1,934
38.48895098,-78.44491475,1,935
38.49808787,-78.44483276,1,936
38.51070651,-78.44733023,1,937
38.52153098,-78.44278367,1,938
38.53310403,-78.43862485,1,939
38.53199001,-78.42773831,1,940
38.54155623,-78.4177117,1,941
38.54958272,-78.40978393,1,942
38.55665268,-78.39712869,1,943
38.56121934,-78.38423571,1,944
38.57466714,-78.38465096,1,945
38.58497239,-78.38582009,1,946
38.59274081,-78.37612376,1,947
38.60258346,-78.36762905,1,948
38.61070115,-78.36450312,1,949
38.61629143,-78.35251132,1,950
38.62386005,-78.34356032,1,951
38.6252999,-78.33170136,1,952
38.63204845,-78.32532058,1,953
38.64235907,-78.3201042,1,954
38.64975253,-78.31422655,1,955
38.65662509,-78.31932864,1,956
38.66692496,-78.32013581,1,957
38.67867702,-78.32034268,1,958
38.68801383,-78.3162247,1,959
38.69696378,-78.32178121,1,960
38.70459504,-78.33215337,1,961
38.71666796,-78.32712138,1,962
38.72940697,-78.3218929,1,963
38.7429353,-78.32047011,1,964
38.74087387,-78.30948817,1,965
38.74396456,-78.29745265,1,966
38.75349144,-78.28955449,1,967
38.7622989,-78.27849638,1,968
38.76009263,-78.26597403,1,969
38.7586521,-78.25150579,1,970
38.7641911,-78.23664582,1,971
38.76820692,-78.2252507,1,972
38.77496714,-78.21153889,1,973
38.7790733,-78.198081,1,974
38.78797241,-78.18914187,1,975
38.79777941,-78.18110776,1,976
38.80789929,-78.18100503,1,977
38.81719425,-78.17862869,1,978
38.82330819,-78.17045487,1,979
38.83581859,-78.16395759,1,980
38.84615334,-78.16190987,1,981
38.85256223,-78.16476455,1,982
38.86144633,-78.16459338,1,983
38.87069749,-78.15581088,1,984
38.87706231,-78.14492531,1,985
38.87896011,-78.12966516,1,986
38.88108003,-78.11780582,1,987
38.88023509,-78.10253995,1,988
38.88829635,-78.09010688,1,989
38.89074739,-78.07904361,1,990
38.89859682,-78.06989404,1,991
38.9024799,-78.05525913,1,992
38.91157214,-78.05229266,1,993
38.92116742,-78.04689153,1,994
38.92785184,-78.03577982,1,995
38.93918131,-78.03373522,1,996
38.9481806,-78.02809356,1,997
38.95759857,-78.01683692,1,998
38.96556449,-78.00753606,1,999
38.97241923,-77.99848763,1,1000
38.98539628,-77.99846503,1,1001
38.99533115,-77.99068097,1,1002
39.00425959,-77.97953772,1,1003
39.01400464,-77.97221882,1,1004
39.01994018,-77.96426499,1,1005
39.02909733,-77.95807585,1,1006
39.03668464,-77.95056126,1,1007
39.04543648,-77.94505402,1,1008
39.05487501,-77.9381907,1,1009
39.05922033,-77.92864842,1,1010
39.06627314,-77.91862312,1,1011
39.07182718,-77.91055595,1,1012
39.07385505,-77.89989001,1,1013
39.0840948,-77.89764718,1,1014
39.09198001,-77.8874186,1,1015
39.0986999,-77.87526582,1,1016
39.10813492,-77.86659642,1,1017
39.11220267,-77.85600689,1,1018
39.12087513,-77.85261455,1,1019
39.1312945,-77.849361,1,1020
39.13988773,-77.84037393,1,1021
39.1444976,-77.8301172,1,1022
39.15265767,-77.82080231,1,1023
39.16445724,-77.81288702,1,1024
39.17593251,-77.80515571,1,1025
39.18883053,-77.80030801,1,1026
39.20113268,-77.79641262,1,1027
39.21294508,-77.78984927,1,1028
39.22491584,-77.78264056,1,1029
39.2360069,-77.77270482,1,1030
39.24823298,-77.76745668,1,1031
39.25935159,-77.76575766,1,1032
39.26939937,-77.75619552,1,1033
39.28234817,-77.75309916,1,1034
39.2953907,-77.74707079,1,1035
39.30757704,-77.73966624,1,1036
39.3134161,-77.74023002,1,1037
39.32118869,-77.74279627,1,1038
39.32324846,-77.72986131,1,1039
39.3249319,-77.71312173,1,1040
39.32369931,-77.6954341,1,1041
39.32980105,-77.68251594,1,1042
39.33322625,-77.67810579,1,1043
39.34355156,-77.67332381,1,1044
39.35583679,-77.66517499,1,1045
39.36800964,-77.65728871,1,1046
39.38072221,-77.65053417,1,1047
39.39363885,-77.64516599,1,1048
39.40613738,-77.63959075,1,1049
39.4193607,-77.63995599,1,1050
39.43291377,-77.63854847,1,1051
39.44509822,-77.63363904,1,1052
39.44804803,-77.62301927,1,1053
39.45946749,-77.62700661,1,1054
39.46900206,-77.62188592,1,1055
39.47996896,-77.61925867,1,1056
39.48900644,-77.61421051,1,1057
39.49862244,-77.62109467,1,1058
39.50988453,-77.62104823,1,1059
39.52249579,-77.61512038,1,1060
39.53287376,-77.60910074,1,1061
39.54053832,-77.5991026,1,1062
39.55306598,-77.59230166,1,1063
39.56511461,-77.59756929,1,1064
39.57321466,-77.59014846,1,1065
39.58485323,-77.58286974,1,1066
39.59758404,-77.5781774,1,1067
39.61071733,-77.57588464,1,1068
39.62348417,-77.56920173,1,1069
39.63021641,-77.55850397,1,1070
39.63314115,-77.54875984,1,1071
39.63941612,-77.54045841,1,1072
39.65161606,-77.54306251,1,1073
39.6618073,-77.53467251,1,1074
39.66996959,-77.53139045,1,1075
39.68192079,-77.52353861,1,1076
39.69349855,-77.52299398,1,1077
39.69761113,-77.52625338,1,1078
39.70838688,-77.51701717,1,1079
39.71856843,-77.50761881,1,1080
39.72425893,-77.49622511,1,1081
39.73442515,-77.48951897,1,1082
39.74682057,-77.48996472,1,1083
39.75868672,-77.49044,1,1084
39.77031997,-77.4814043,1,1085
39.78286918,-77.48052243,1,1086
39.79459672,-77.48259096,1,1087
39.80450575,-77.47804409,1,1088
39.81705479,-77.47426255,1,1089
39.82592444,-77.48150429,1,1090
39.83550607,-77.49058957,1,1091
39.8397732,-77.50538454,1,1092
39.84969579,-77.51071154,1,1093
39.86247498,-77.50586464,1,1094
39.87478676,-77.49964265,1,1095
39.88725089,-77.49391782,1,1096
39.89953306,-77.48998669,1,1097
39.90894211,-77.4847779,1,1098
39.91995659,-77.48534481,1,1099
39.93222601,-77.4867541,1,1100
39.943084,-77.48611561,1,1101
39.95339357,-77.48460023,1,1102
39.96342816,-77.47692622,1,1103
39.97472703,-77.46792954,1,1104
39.97643694,-77.45185589,1,1105
39.97720571,-77.43861981,1,1106
39.98503914,-77.42474468,1,1107
39.99194191,-77.41324105,1,1108
40.00113549,-77.40217422,1,1109
40.00958434,-77.38952854,1,1110
40.01799343,-77.38140538,1,1111
40.02759749,-77.37146349,1,1112
40.02913252,-77.35811719,1,1113
40.03806839,-77.35111067,1,1114
40.03935829,-77.33433164,1,1115
40.03435778,-77.32023331,1,1116
40.03195572,-77.3078618,1,1117
40.02891967,-77.292594,1,1118
40.02739089,-77.27839723,1,1119
40.029742,-77.26122046,1,1120
40.03348786,-77.24832648,1,1121
40.04404768,-77.23781649,1,1122
40.05411259,-77.22672284,1,1123
40.06331595,-77.21453404,1,1124
40.07237419,-77.20434985,1,1125
40.0801817,-77.19011539,1,1126
40.08545577,-77.17570801,1,1127
40.09278065,-77.16660906,1,1128
40.09287533,-77.15279689,1,1129
40.09386312,-77.1384124,1,1130
40.09894358,-77.12321417,1,1131
40.10694461,-77.11277912,1,1132
40.11607094,-77.1027222,1,1133
40.12547933,-77.10569614,1,1134
40.13577877,-77.11383256,1,1135
40.14556525,-77.11862184,1,1136
40.15153929,-77.1228151,1,1137
40.16295204,-77.11970602,1,1138
40.176157,-77.11968452,1,1139
40.18587313,-77.10890727,1,1140
40.19785978,-77.10837996,1,1141
40.20837115,-77.11368123,1,1142
40.21734816,-77.10577071,1,1143
40.2277365,-77.10662525,1,1144
40.23802973,-77.10535444,1,1145
40.24884157,-77.10223768,1,1146
40.26001401,-77.10335201,1,1147
40.27233713,-77.09944662,1,1148
40.28384697,-77.0939484,1,1149
40.29577738,-77.08851405,1,1150
40.30171556,-77.08889435,1,1151
40.31136798,-77.0826502,1,1152
40.31988975,-77.08007491,1,1153
40.3309722,-77.0812936,1,1154
40.33795895,-77.09078057,1,1155
40.34404022,-77.10103267,1,1156
40.35390898,-77.08840424,1,1157
40.36208785,-77.07454205,1,1158
40.36886826,-77.0586445,1,1159
40.37439275,-77.04215963,1,1160
40.38150144,-77.03241716,1,1161
40.39121557,-77.03113982,1,1162
40.40196209,-77.01946863,1,1163
40.39593765,-77.00839531,1,1164
40.38673867,-77.01748303,1,1165
40.38924771,-77.00637214,1,1166
40.39463211,-76.99137068,1,1167
40.39968655,-76.97472866,1,1168
40.40400816,-76.95773231,1,1169
40.40880917,-76.94084223,1,1170
40.41265181,-76.92420517,1,1171
40.41800198,-76.90750667,1,1172
40.42266517,-76.89078705,1,1173
40.42736916,-76.87366409,1,1174
40.43247595,-76.85709364,1,1175
40.43840113,-76.84057363,1,1176
40.44368951,-76.82389117,1,1177
40.44971863,-76.80767045,1,1178
40.45558043,-76.79149917,1,1179
40.45565215,-76.78277697,1,1180
40.44862631,-76.77218274,1,1181
40.44715237,-76.75521482,1,1182
40.45088891,-76.73781362,1,1183
40.45479655,-76.72052091,1,1184
40.45450856,-76.70702595,1,1185
40.46219719,-76.6918903,1,1186
40.46950597,-76.67656696,1,1187
40.47586357,-76.66097983,1,1188
40.4821207,-76.64463192,1,1189
40.48893512,-76.63004592,1,1190
40.49659099,-76.61551503,1,1191
40.50266298,-76.60067693,1,1192
40.49579132,-76.5904782,1,1193
40.49656269,-76.57402986,1,1194
40.50358787,-76.55981514,1,1195
40.49297273,-76.55338899,1,1196
40.4806409,-76.5498554,1,1197
40.48011016,-76.53584171,1,1198
40.48234742,-76.52798511,1,1199
40.4847918,-76.51528819,1,1200
40.49097651,-76.49901619,1,1201
40.49458921,-76.4816138,1,1202
40.49624671,-76.46489537,1,1203
40.49638871,-76.44703578,1,1204
40.49500583,-76.4294457,1,1205
40.49749667,-76.41184277,1,1206
40.50245426,-76.39500908,1,1207
40.50668612,-76.37775378,1,1208
40.51055083,-76.36092405,1,1209
40.5114239,-76.34381316,1,1210
40.51712568,-76.32933046,1,1211
40.51558572,-76.31390385,1,1212
40.50893415,-76.31005691,1,1213
40.50976978,-76.29738605,1,1214
40.50874056,-76.2815309,1,1215
40.51292149,-76.27154264,1,1216
40.51979094,-76.26097664,1,1217
40.52414141,-76.2456392,1,1218
40.5259031,-76.22881571,1,1219
40.52760372,-76.21217726,1,1220
40.52790453,-76.19672498,1,1221
40.53370294,-76.18346895,1,1222
40.53104405,-76.16684257,1,1223
40.53756947,-76.15674759,1,1224
40.54673811,-76.14891435,1,1225
40.55348673,-76.1362504,1,1226
40.55791695,-76.11984779,1,1227
40.55259363,-76.10892545,1,1228
40.54613634,-76.1002876,1,1229
40.5506508,-76.08406214,1,1230
40.55727598,-76.0712432,1,1231
40.56259986,-76.05505355,1,1232
40.56887095,-76.03941846,1,1233
40.57690631,-76.02693875,1,1234
40.57440604,-76.01985127,1,1235
40.58123226,-76.0128191,1,1236
40.58212388,-75.99533918,1,1237
40.58380884,-75.97871218,1,1238
40.58788433,-75.96386717,1,1239
40.58915937,-75.94646589,1,1240
40.59239176,-75.93108103,1,1241
40.59667573,-75.93148682,1,1242
40.60309795,-75.92880622,1,1243
40.61103441,-75.91477814,1,1244
40.61237001,-75.926529,1,1245
40.60626733,-75.94229391,1,1246
40.60604076,-75.96002312,1,1247
40.61411453,-75.9611978,1,1248
40.62750805,-75.95798527,1,1249
40.63748934,-75.95904683,1,1250
40.64928966,-75.95508567,1,1251
40.65660786,-75.95505255,1,1252
40.66045862,-75.93892029,1,1253
40.6635455,-75.92133316,1,1254
40.67037977,-75.90565904,1,1255
40.67664572,-75.89172948,1,1256
40.68327155,-75.87638297,1,1257
40.68652727,-75.85937417,1,1258
40.69347391,-75.84370479,1,1259
40.70002027,-75.82795895,1,1260
40.70533559,-75.81172413,1,1261
40.71319411,-75.79788755,1,1262
40.72194793,-75.78454316,1,1263
40.72989086,-75.77129896,1,1264
40.73598454,-75.75604795,1,1265
40.74307412,-75.74071269,1,1266
40.75314195,-75.72956326,1,1267
40.75879366,-75.71329063,1,1268
40.76649536,-75.70111096,1,1269
40.77253629,-75.68632835,1,1270
40.77718126,-75.6696663,1,1271
40.77971272,-75.65202058,1,1272
40.78172212,-75.63659133,1,1273
40.78489622,-75.62095567,1,1274
40.78106214,-75.61264847,1,1275
40.78588026,-75.60342807,1,1276
40.79181579,-75.59303931,1,1277
40.79892634,-75.57955589,1,1278
40.80357626,-75.56321214,1,1279
40.80616853,-75.54677567,1,1280
40.80690338,-75.53084512,1,1281
40.80857582,-75.51436089,1,1282
40.81013698,-75.49803036,1,1283
40.81268478,-75.480519,1,1284
40.81710893,-75.46396187,1,1285
40.81927005,-75.44745478,1,1286
40.82155524,-75.43174353,1,1287
40.82507091,-75.4149291,1,1288
40.82840808,-75.39850556,1,1289
40.83019159,-75.38261671,1,1290
40.83613183,-75.36695919,1,1291
40.84341487,-75.35277619,1,1292
40.84744559,-75.33646287,1,1293
40.85506226,-75.3213335,1,1294
40.85863337,-75.30448009,1,1295
40.86107332,-75.29389911,1,1296
40.86828675,-75.28085302,1,1297
40.87800391,-75.27225944,1,1298
40.88898687,-75.26597773,1,1299
40.89718295,-75.25138626,1,1300
40.90878107,-75.24480881,1,1301
40.91517116,-75.22939877,1,1302
40.92619093,-75.22023561,1,1303
40.93361164,-75.20732798,1,1304
40.93617173,-75.19013464,1,1305
40.94387466,-75.17686455,1,1306
40.94855363,-75.16190075,1,1307
40.9518805,-75.14505617,1,1308
40.95880377,-75.12918299,1,1309
40.96810945,-75.13511346,1,1310
40.97722922,-75.13955544,1,1311
40.97802285,-75.13598639,1,1312
40.97104592,-75.12423302,1,1313
40.98040286,-75.11803021,1,1314
40.98767591,-75.10538741,1,1315
40.99626007,-75.09279753,1,1316
41.00179071,-75.07771769,1,1317
41.00748565,-75.06302421,1,1318
41.01268075,-75.04744147,1,1319
41.01862488,-75.03107862,1,1320
41.02417613,-75.01483571,1,1321
41.03246286,-75.00339398,1,1322
41.03769359,-74.98818399,1,1323
41.0462316,-74.97405027,1,1324
41.05608088,-74.96364155,1,1325
41.06300315,-74.95508776,1,1326
41.07110274,-74.94031546,1,1327
41.07932888,-74.92552315,1,1328
41.08911732,-74.91251799,1,1329
41.0992688,-74.90062163,1,1330
41.11114374,-74.89715802,1,1331
41.11999431,-74.88506716,1,1332
41.12916896,-74.872893,1,1333
41.13588793,-74.86292146,1,1334
41.14564902,-74.8514602,1,1335
41.15152522,-74.83603569,1,1336
41.15847782,-74.82102304,1,1337
41.16544162,-74.80580822,1,1338
41.17309445,-74.79161725,1,1339
41.18117176,-74.7831406,1,1340
41.18454531,-74.77020852,1,1341
41.19532545,-74.75926515,1,1342
41.20346968,-74.74504826,1,1343
41.21149792,-74.73060885,1,1344
41.21977805,-74.71685799,1,1345
41.23111366,-74.7075943,1,1346
41.24088266,-74.69663309,1,1347
41.25121572,-74.68659553,1,1348
41.25869392,-74.6807747,1,1349
41.26841584,-74.6794674,1,1350
41.2782611,-74.6817319,1,1351
41.28993789,-74.6747671,1,1352
41.30063637,-74.67363147,1,1353
41.31187065,-74.66628498,1,1354
41.3170314,-74.65750276,1,1355
41.32769871,-74.64697948,1,1356
41.32608603,-74.63375549,1,1357
41.32043728,-74.62007498,1,1358
41.31607048,-74.60730109,1,1359
41.31009486,-74.5921442,1,1360
41.30276537,-74.57860761,1,1361
41.29766845,-74.5642882,1,1362
41.28722846,-74.5548389,1,1363
41.28707858,-74.54078989,1,1364
41.2833506,-74.53215258,1,1365
41.27301327,-74.53189629,1,1366
41.2710937,-74.51947555,1,1367
41.26396838,-74.51140997,1,1368
41.25806631,-74.50258437,1,1369
41.24746901,-74.49694527,1,1370
41.23845943,-74.48590607,1,1371
41.23610997,-74.47358973,1,1372
41.22658245,-74.46516993,1,1373
41.21769688,-74.45181252,1,1374
41.21282223,-74.44552468,1,1375
41.21575656,-74.43129096,1,1376
41.21369002,-74.41667974,1,1377
41.20328573,-74.40961233,1,1378
41.20164732,-74.3945295,1,1379
41.19934892,-74.37815254,1,1380
41.19534436,-74.36573628,1,1381
41.19418718,-74.35212903,1,1382
41.19287324,-74.34151635,1,1383
41.20040803,-74.32842615,1,1384
41.20907597,-74.31759962,1,1385
41.22091746,-74.31070495,1,1386
41.23135249,-74.29999954,1,1387
41.24106576,-74.28847387,1,1388
41.25266386,-74.2810324,1,1389
41.26203179,-74.26999354,1,1390
41.27402612,-74.26299583,1,1391
41.27301275,-74.25282368,1,1392
41.26930887,-74.23968044,1,1393
41.27458189,-74.22612346,1,1394
41.26866071,-74.21869365,1,1395
41.26581217,-74.20584757,1,1396
41.26497338,-74.19313784,1,1397
41.26810466,-74.18281645,1,1398
41.27206088,-74.16939897,1,1399
41.26633017,-74.15721823,1,1400
41.26019675,-74.14703058,1,1401
41.25870665,-74.13470571,1,1402
41.26449188,-74.12178907,1,1403
41.26325921,-74.10768175,1,1404
41.27150536,-74.09661682,1,1405
41.28173021,-74.08764437,1,1406
41.29109734,-74.0792025,1,1407
41.28219548,-74.07342945,1,1408
41.27710827,-74.06295486,1,1409
41.28245458,-74.05083217,1,1410
41.28269937,-74.03800324,1,1411
41.2920997,-74.03301774,1,1412
41.30160659,-74.034089,1,1413
41.30253114,-74.02328062,1,1414
41.29970215,-74.01821601,1,1415
41.30756239,-74.01136818,1,1416
41.31239773,-74.00909161,1,1417
41.30925002,-74.00451099,1,1418
41.31296882,-73.99546094,1,1419
41.31894137,-73.98931653,1,1420
41.32333409,-73.97410218,1,1421
41.32562008,-73.959608,1,1422
41.33287573,-73.950758,1,1423
41.34255044,-73.94076636,1,1424
41.35448636,-73.93536392,1,1425
41.34932768,-73.92409965,1,1426
41.35870932,-73.91459509,1,1427
41.37013926,-73.90634523,1,1428
41.37839332,-73.89801491,1,1429
41.38515235,-73.88667746,1,1430
41.39119307,-73.87684327,1,1431
41.40368206,-73.87523251,1,1432
41.40955818,-73.88143449,1,1433
41.42016362,-73.87373262,1,1434
41.42183361,-73.8587126,1,1435
41.43231186,-73.84774801,1,1436
41.44411649,-73.84419316,1,1437
41.4527936,-73.83818948,1,1438
41.46391753,-73.8353161,1,1439
41.4731898,-73.82654391,1,1440
41.48327781,-73.82073155,1,1441
41.49588962,-73.81510797,1,1442
41.50816587,-73.8116663,1,1443
41.5145252,-73.80142902,1,1444
41.51243777,-73.78739702,1,1445
41.52081985,-73.77533811,1,1446
41.53201497,-73.76679812,1,1447
41.54049436,-73.75485529,1,1448
41.54366014,-73.7410827,1,1449
41.54312028,-73.72979812,1,1450
41.54379875,-73.71448886,1,1451
41.55348874,-73.70414177,1,1452
41.56226691,-73.69491261,1,1453
41.56847716,-73.68533691,1,1454
41.57552737,-73.6722809,1,1455
41.58635018,-73.66376675,1,1456
41.59451984,-73.65690743,1,1457
41.59794269,-73.64747412,1,1458
41.60829107,-73.64131438,1,1459
41.6097462,-73.62530055,1,1460
41.6052901,-73.61753794,1,1461
41.60377548,-73.60137717,1,1462
41.60031114,-73.59395323,1,1463
41.59392895,-73.58543973,1,1464
41.59849117,-73.57380584,1,1465
41.60954571,-73.56592161,1,1466
41.61938505,-73.56137408,1,1467
41.62868539,-73.55156947,1,1468
41.63450961,-73.54099717,1,1469
41.63796257,-73.52876706,1,1470
41.64163407,-73.51871941,1,1471
41.65145234,-73.51643422,1,1472
41.66172628,-73.5124569,1,1473
41.66712311,-73.50627135,1,1474
41.67510246,-73.51343089,1,1475
41.68393991,-73.51424418,1,1476
41.68215005,-73.52317728,1,1477
41.69359657,-73.51963664,1,1478
41.6974987,-73.50955872,1,1479
41.70339723,-73.50168522,1,1480
41.71549084,-73.50248103,1,1481
41.72493595,-73.49429497,1,1482
41.73021271,-73.48990196,1,1483
41.7334522,-73.48193084,1,1484
41.74317807,-73.47375127,1,1485
41.74902824,-73.47474985,1,1486
41.75492939,-73.46613133,1,1487
41.7583591,-73.45332825,1,1488
41.76610865,-73.44353274,1,1489
41.77241549,-73.42762966,1,1490
41.78183012,-73.41501341,1,1491
41.79386239,-73.40596835,1,1492
41.80474003,-73.39569011,1,1493
41.8149863,-73.39052085,1,1494
41.82393315,-73.38710991,1,1495
41.83600824,-73.38947433,1,1496
41.84377277,-73.38732944,1,1497
41.85344982,-73.38277778,1,1498
41.86273443,-73.38941239,1,1499
41.87355589,-73.38959094,1,1500
41.88165115,-73.39282571,1,1501
41.89251414,-73.40193058,1,1502
41.90359468,-73.39699445,1,1503
41.91501527,-73.39089575,1,1504
41.9169528,-73.37974872,1,1505
41.92218052,-73.36753206,1,1506
41.93052444,-73.36321229,1,1507
41.94140747,-73.36232626,1,1508
41.95063686,-73.36891843,1,1509
41.96102139,-73.37379601,1,1510
41.9713281,-73.37660082,1,1511
41.97851508,-73.38403758,1,1512
41.97966678,-73.39535645,1,1513
41.97650035,-73.40100502,1,1514
41.98486641,-73.4059432,1,1515
41.99323613,-73.41221083,1,1516
41.99412952,-73.4241416,1,1517
42.00030751,-73.43416769,1,1518
42.00693816,-73.44336915,1,1519
42.01239474,-73.45171161,1,1520
42.02430248,-73.45348146,1,1521
42.03580663,-73.4555379,1,1522
42.04779095,-73.45299755,1,1523
42.05248847,-73.4459011,1,1524
42.05854231,-73.43664199,1,1525
42.07073004,-73.43459876,1,1526
42.08289139,-73.43226498,1,1527
42.0935071,-73.43575794,1,1528
42.10327435,-73.43147084,1,1529
42.11254248,-73.42996877,1,1530
42.12461795,-73.42871396,1,1531
42.1364376,-73.43529952,1,1532
42.14180364,-73.4349163,1,1533
42.14532065,-73.42042077,1,1534
42.14524256,-73.40374472,1,1535
42.14706296,-73.38823812,1,1536
42.15064324,-73.3768021,1,1537
42.1541056,-73.36471492,1,1538
42.14406285,-73.35974878,1,1539
42.14534039,-73.34480453,1,1540
42.15535041,-73.34004561,1,1541
42.15452774,-73.33108533,1,1542
42.15850113,-73.3244188,1,1543
42.16494241,-73.31655392,1,1544
42.16844386,-73.30400194,1,1545
42.17643375,-73.29113699,1,1546
42.188621,-73.29013047,1,1547
42.19760557,-73.28412972,1,1548
42.20206344,-73.27459552,1,1549
42.20915616,-73.26328413,1,1550
42.21767892,-73.25745464,1,1551
42.22724295,-73.25196892,1,1552
42.23671522,-73.24663973,1,1553
42.2439943,-73.23838819,1,1554
42.24835208,-73.22933094,1,1555
42.25084455,-73.21859135,1,1556
42.24458463,-73.2102381,1,1557
42.23446264,-73.2035421,1,1558
42.23829164,-73.18882493,1,1559
42.24819581,-73.18075427,1,1560
42.25698213,-73.17988254,1,1561
42.26789218,-73.18372334,1,1562
42.27707797,-73.18161244,1,1563
42.2816241,-73.17663706,1,1564
42.28157812,-73.16362881,1,1565
42.28661648,-73.16916987,1,1566
42.28958372,-73.15692831,1,1567
42.29595714,-73.14947925,1,1568
42.30533558,-73.15034399,1,1569
42.31289921,-73.16360181,1,1570
42.31801738,-73.16717886,1,1571
42.32927003,-73.16845048,1,1572
42.33883495,-73.16220937,1,1573
42.35071073,-73.16036264,1,1574
42.36099281,-73.15279434,1,1575
42.37135572,-73.14844843,1,1576
42.38193903,-73.151112,1,1577
42.3930268,-73.15610436,1,1578
42.40284445,-73.14978112,1,1579
42.41345638,-73.15458967,1,1580
42.42552598,-73.15435663,1,1581
42.43680644,-73.15815149,1,1582
42.4481621,-73.16381324,1,1583
42.45815861,-73.16166135,1,1584
42.4635609,-73.16500101,1,1585
42.46939129,-73.15916456,1,1586
42.47758176,-73.16617069,1,1587
42.48493169,-73.18103145,1,1588
42.49521369,-73.17516513,1,1589
42.50581019,-73.16857976,1,1590
42.51687109,-73.16031531,1,1591
42.52786204,-73.15588247,1,1592
42.53813817,-73.14697349,1,1593
42.55040827,-73.14790576,1,1594
42.55929335,-73.15480141,1,1595
42.56965637,-73.15862584,1,1596
42.57649987,-73.16999155,1,1597
42.58322949,-73.17593904,1,1598
42.59442155,-73.17644886,1,1599
42.60563508,-73.18367198,1,1600
42.61534096,-73.18994546,1,1601
42.62643615,-73.18140015,1,1602
42.63413373,-73.17076527,1,1603
